Num,id,nodes,start,end,distance
548,242897780,"[[1094543610, 7.9347481, 98.9743633], [2503429076, 7.9345494, 98.9747451], [2503429075, 7.933788, 98.9750675], [2503429074, 7.9321179, 98.9750179], [2503429073, 7.929711, 98.9746459], [2503429072, 7.928483, 98.9741995], [1291689899, 7.9274709, 98.9739026]]","[1094543610, 7.9347481, 98.9743633]","[1291689899, 7.9274709, 98.9739026]"
549,242897781,"[[2058425412, 7.8899801, 99.0280755], [6084317410, 7.889377, 99.0283638], [6084317409, 7.8882345, 99.0278917], [6084317408, 7.8879742, 99.0266848], [6084317407, 7.8894833, 99.015398], [4728047990, 7.8850729, 99.0060371], [6199459208, 7.8828739, 99.0038637], [4728047993, 7.8764646, 99.0009946], [2503429067, 7.8412445, 99.0001518], [2503429066, 7.8168935, 98.9953056], [2503429065, 7.8107633, 98.9843272], [260964977, 7.8100318, 98.9811561]]","[2058425412, 7.8899801, 99.0280755]","[260964977, 7.8100318, 98.9811561]"
550,242928227,"[[7287932217, 7.5328147, 99.0978604], [2503687257, 7.5335514, 99.1002779], [2503687258, 7.5345845, 99.1060096], [2503687259, 7.5351011, 99.110178], [2503687260, 7.5353962, 99.1138255], [2503687261, 7.5356176, 99.1167285], [2503687262, 7.538546, 99.119029]]","[7287932217, 7.5328147, 99.0978604]","[2503687262, 7.538546, 99.119029]"
551,242928228,"[[7287932217, 7.5328147, 99.0978604], [9369310295, 7.5333035, 99.0982648], [2503687263, 7.5392029, 99.1014204], [2503687264, 7.5444209, 99.1055259], [2503687265, 7.5498475, 99.1131053], [2503687266, 7.5548029, 99.1238429], [2503687267, 7.5583671, 99.1365356], [2503687268, 7.5590213, 99.1411788], [4022084618, 7.559301, 99.1428908]]","[7287932217, 7.5328147, 99.0978604]","[4022084618, 7.559301, 99.1428908]"
552,242962170,"[[2504002142, 21.8513983, 100.923001], [2504002139, 21.8504106, 100.920669]]","[2504002142, 21.8513983, 100.923001]","[2504002139, 21.8504106, 100.920669]"
553,242999438,"[[2465989873, 8.0628915, 98.9194917], [2504405373, 8.0629524, 98.919587], [2504405377, 8.0629999, 98.9197401], [2504405380, 8.06307, 98.9200165], [2504405388, 8.0631152, 98.9204872], [2504405384, 8.0630927, 98.9210769], [2504405370, 8.0627499, 98.9220187], [2504405366, 8.0621805, 98.9235394], [2504405363, 8.0616415, 98.924997], [2504405359, 8.0612576, 98.9257882], [2504405351, 8.0606569, 98.9265636], [2504405346, 8.0596191, 98.9275801], [2504405344, 8.058557, 98.9280712], [2504405340, 8.057866, 98.9285624], [2504405337, 8.0573414, 98.9297513], [2504405333, 8.0570983, 98.9306948], [2504405329, 8.0568679, 98.9318192], [2504405324, 8.0566806, 98.932328], [2504405319, 8.0564759, 98.9326769], [2504405314, 8.0561808, 98.93278]]","[2465989873, 8.0628915, 98.9194917]","[2504405314, 8.0561808, 98.93278]"
554,243004395,"[[2504429351, 8.0770491, 98.6797464], [2504429350, 8.076797, 98.6808902], [2504429347, 8.0765421, 98.6822887], [2504429346, 8.0762128, 98.6842534], [2504429338, 8.0704253, 98.7026165], [2504429335, 8.0660884, 98.723571], [2504429334, 8.0658539, 98.7313846], [2504429336, 8.0662683, 98.7366644], [5931812471, 8.0648311, 98.7441444]]","[2504429351, 8.0770491, 98.6797464]","[5931812471, 8.0648311, 98.7441444]"
555,243077746,"[[1631388050, 7.9373962, 98.4136879], [2505166441, 7.9366343, 98.4099913]]","[1631388050, 7.9373962, 98.4136879]","[2505166441, 7.9366343, 98.4099913]"
556,243087462,"[[701552280, 8.0593196, 98.4362597], [2505247464, 8.0527172, 98.450269], [2505247466, 8.0523139, 98.4517398], [2505247463, 8.0526935, 98.4533034], [2505243432, 8.0548002, 98.4567795]]","[701552280, 8.0593196, 98.4362597]","[2505243432, 8.0548002, 98.4567795]"
557,243087465,"[[701552280, 8.0593196, 98.4362597], [2505243418, 8.0492061, 98.4539846], [2505243434, 8.0486091, 98.4563514], [2505243433, 8.0480482, 98.4590894], [2505243414, 8.0478528, 98.4613467]]","[701552280, 8.0593196, 98.4362597]","[2505243414, 8.0478528, 98.4613467]"
558,243096056,"[[2505166441, 7.9366343, 98.4099913], [2505317779, 7.9436304, 98.4140401], [2506692384, 7.9455096, 98.4155562], [2506692385, 7.9471078, 98.4175462], [2505317771, 7.9538864, 98.4294724], [2505317784, 7.9587571, 98.4398507]]","[2505166441, 7.9366343, 98.4099913]","[2505317784, 7.9587571, 98.4398507]"
559,243096057,"[[2505317784, 7.9587571, 98.4398507], [2505317774, 7.9592629, 98.4405832], [2505317773, 7.9624431, 98.4446451], [2505317783, 7.9637681, 98.446999], [2505317775, 7.9638945, 98.4482747], [2505317777, 7.9637351, 98.4495911], [2173871015, 7.9636588, 98.4501964]]","[2505317784, 7.9587571, 98.4398507]","[2173871015, 7.9636588, 98.4501964]"
560,243096058,"[[2505317784, 7.9587571, 98.4398507], [2505317768, 7.9582779, 98.4405253], [2505317776, 7.9575979, 98.4413621], [2505317782, 7.9570352, 98.4421024], [2505317780, 7.9566102, 98.4426925], [2505317778, 7.9559089, 98.4436474], [2505317769, 7.9556433, 98.4444413], [2505317772, 7.9555904, 98.4452366]]","[2505317784, 7.9587571, 98.4398507]","[2505317772, 7.9555904, 98.4452366]"
561,243098995,"[[5058865194, 7.7697587, 98.4832789], [5058865195, 7.7697244, 98.4833611], [2505339909, 7.7695641, 98.4834425], [5058865200, 7.7694105, 98.483609], [5058865199, 7.7693157, 98.4838153], [5058865198, 7.7692902, 98.4840649], [5058865197, 7.7693506, 98.4843082], [5058821809, 7.7694894, 98.4845161], [5058865196, 7.7696901, 98.4846638], [5058821810, 7.7699286, 98.4847337], [5058821811, 7.7716607, 98.4846585], [5058821812, 7.7722154, 98.4845537], [5058821814, 7.7727054, 98.4842735], [5058821813, 7.7730795, 98.4838474], [2505339908, 7.773297, 98.4833186], [2505339910, 7.7753594, 98.4605295], [1562225016, 7.7721946, 98.3286547]]","[5058865194, 7.7697587, 98.4832789]","[1562225016, 7.7721946, 98.3286547]"
562,243100442,"[[2505349256, 7.8294954, 98.4059096], [2505351515, 7.8329711, 98.4154147], [2505351516, 7.8331209, 98.4160467], [2505351517, 7.833798, 98.4216158]]","[2505349256, 7.8294954, 98.4059096]","[2505351517, 7.833798, 98.4216158]"
563,243103707,"[[701552280, 8.0593196, 98.4362597], [2505381110, 8.0532428, 98.4378952], [2505381111, 8.0321831, 98.4554433], [2505381112, 8.0317157, 98.4564732], [2173871257, 8.0313433, 98.4584638]]","[701552280, 8.0593196, 98.4362597]","[2173871257, 8.0313433, 98.4584638]"
564,243111997,"[[2508186670, 6.5334263, 100.0689898], [1787922385, 6.528206, 100.0709076], [2508186715, 6.5246071, 100.0719303], [1787922384, 6.5186057, 100.0741171], [1787922383, 6.5127403, 100.0761243], [3047043374, 6.5004227, 100.07884], [3047043373, 6.4856412, 100.0791942], [3047043372, 6.475552, 100.0757701], [1787922382, 6.4727951, 100.0702208], [3047043354, 6.443934, 100.0495584], [1787922381, 6.4056846, 99.9990241], [1787922359, 6.3302041, 99.9268237], [4728047864, 6.3168807, 99.8842084], [4728047861, 6.2916712, 99.8781144], [4728047859, 6.275248, 99.8634374], [4728047857, 6.3038922, 99.8446405], [633356199, 6.3057914, 99.8491797]]","[2508186670, 6.5334263, 100.0689898]","[633356199, 6.3057914, 99.8491797]"
565,243111998,"[[5425777804, 6.4850747, 99.305613], [1670671073, 6.4749815, 99.2997041], [1670671031, 6.4679456, 99.3182264], [1670671064, 6.2766438, 99.6901215], [1670671130, 6.2590051, 99.7173137], [1670671034, 6.2559836, 99.7270897], [1670671084, 6.2547587, 99.7366193], [1670671039, 6.254677, 99.744588], [1670671104, 6.2566369, 99.7535425], [1670671061, 6.2908523, 99.8186065], [4728047856, 6.3054491, 99.8421085], [633356199, 6.3057914, 99.8491797]]","[5425777804, 6.4850747, 99.305613]","[633356199, 6.3057914, 99.8491797]"
566,243116454,"[[2487719777, 20.8788059, 106.706177], [2487719797, 20.8800777, 106.7064751], [2487719808, 20.8825543, 106.706455], [2487719815, 20.8839392, 106.7073651], [2487719825, 20.8859258, 106.7093928], [2487719835, 20.886832, 106.7109118], [2487719837, 20.8873698, 106.7129797], [2487719836, 20.8871227, 106.7153591], [2487719827, 20.8862164, 106.7166036], [2487719817, 20.8845749, 106.7174272], [2487719809, 20.8822152, 106.7183239], [2487719803, 20.8805737, 106.7194952], [2487719793, 20.8798384, 106.7211607], [2487719795, 20.8798897, 106.7230823], [2487719805, 20.8805737, 106.724638], [2487719813, 20.8823862, 106.7259923], [2487719821, 20.8855838, 106.7283715], [2487719831, 20.8865926, 106.7301101], [2487719829, 20.8865242, 106.7324527], [2487719823, 20.8857206, 106.7340998], [2487719819, 20.8846091, 106.7351979], [2487719812, 20.8822152, 106.7360581], [2487719773, 20.8787269, 106.7358934], [2487719745, 20.8771113, 106.7364196], [2487719722, 20.8755091, 106.7372615], [5960160866, 20.8750001, 106.7381448], [5960160867, 20.8746712, 106.7393061], [2487719724, 20.8746273, 106.740316], [5960160862, 20.8752107, 106.741738], [2487719739, 20.875981, 106.7430061], [2487719759, 20.8787775, 106.7467311], [2487719781, 20.8790382, 106.7473785], [2487719799, 20.8791945, 106.7485145], [2487719801, 20.8789799, 106.7504934]]","[2487719777, 20.8788059, 106.706177]","[2487719801, 20.8789799, 106.7504934]"
567,243351905,"[[2137546872, 11.9549073, 102.4376478], [2507757435, 11.9551233, 102.4395581], [2507757436, 11.9557963, 102.4423759], [2507758041, 11.9566654, 102.4453908], [2507757439, 11.957482, 102.4477436], [2507758042, 11.9582317, 102.4497831], [2507757441, 11.9593587, 102.4513273], [2507757442, 11.9608226, 102.4529557], [2507757443, 11.9631169, 102.454773]]","[2137546872, 11.9549073, 102.4376478]","[2507757443, 11.9631169, 102.454773]"
568,243351916,"[[2223926452, 12.1753402, 102.3868622], [2507757473, 12.1721589, 102.3836998], [2507757472, 12.1703358, 102.3814957], [2507757471, 12.16498, 102.3723319], [2507757470, 12.1584607, 102.3565005], [2507794749, 12.1521182, 102.3409445], [2507757457, 12.1466028, 102.3256687], [2507794748, 12.1433471, 102.3127261], [3971967972, 12.1417497, 102.3070881], [307408369, 12.1401764, 102.3062822]]","[2223926452, 12.1753402, 102.3868622]","[307408369, 12.1401764, 102.3062822]"
569,243458719,"[[1199397671, 12.9288656, 100.8682605], [2615921163, 12.9302437, 100.8681092], [2615921164, 12.933817, 100.8646317], [4770490555, 12.9346846, 100.8621518], [4770490557, 12.9346928, 100.8593021], [2615921162, 12.9227477, 100.806665], [2615921160, 12.9220776, 100.7921434], [1228583305, 12.9224635, 100.7901561]]","[1199397671, 12.9288656, 100.8682605]","[1228583305, 12.9224635, 100.7901561]"
570,243525217,"[[2509167688, 9.0544555, 104.8131587], [2509167690, 9.0547493, 104.8131986]]","[2509167688, 9.0544555, 104.8131587]","[2509167690, 9.0547493, 104.8131986]"
571,243742813,"[[3578835663, 13.7200153, 100.5113205], [7829320712, 13.7193143, 100.5128954]]","[3578835663, 13.7200153, 100.5113205]","[7829320712, 13.7193143, 100.5128954]"
572,243861501,"[[1428940163, 22.2650023, 114.0024536], [2512186641, 22.2646121, 114.0042998], [7395330823, 22.2641539, 114.0058142], [7395330824, 22.2633712, 114.008132], [7395330825, 22.262607, 114.0104537], [7395330839, 22.2621321, 114.0121782], [7395330826, 22.2618307, 114.0136813], [7395330822, 22.2616442, 114.0149856], [7395330827, 22.2615236, 114.017107], [7395330801, 22.2616278, 114.0193991], [2512186651, 22.2620478, 114.0212654], [7395330828, 22.2626189, 114.0231591], [7395330829, 22.2631174, 114.0243345], [7395330832, 22.2637529, 114.0254886], [7395330830, 22.264777, 114.0266557], [7395330831, 22.2658136, 114.0274117], [7395330821, 22.2669409, 114.0280756], [2512178963, 22.2844786, 114.0371381]]","[1428940163, 22.2650023, 114.0024536]","[2512178963, 22.2844786, 114.0371381]"
573,244625347,"[[2519209065, 16.7696016, 103.4953517], [2519209063, 16.7630507, 103.495516]]","[2519209065, 16.7696016, 103.4953517]","[2519209063, 16.7630507, 103.495516]"
574,245563057,"[[5684596902, 22.2010721, 114.0207957], [5684596908, 22.201071, 114.0208259], [5684596909, 22.201079, 114.020903], [5684596910, 22.2011287, 114.020944], [6961188017, 22.2012277, 114.0209766], [5684596916, 22.201323, 114.0209639], [6961188018, 22.2016208, 114.020822], [6961188016, 22.2018758, 114.020708], [2527422706, 22.202364, 114.0205701], [6961188019, 22.2027341, 114.0205109], [2527422705, 22.2031885, 114.0205432], [6961188020, 22.2037075, 114.0207069], [6961188021, 22.2041261, 114.0209319], [2527422704, 22.2046735, 114.0213801], [6961188022, 22.2057612, 114.022461], [6961188023, 22.2065805, 114.0235596], [2527422703, 22.2069979, 114.0243251], [6961188024, 22.2073941, 114.0251786], [6961188015, 22.2076238, 114.0260253], [2527422701, 22.2077602, 114.0267953], [1457518740, 22.2079379, 114.0284353]]","[5684596902, 22.2010721, 114.0207957]","[1457518740, 22.2079379, 114.0284353]"
575,245989648,"[[2530831579, 22.1284493, 107.6543971], [2530831578, 22.1276652, 107.6546553]]","[2530831579, 22.1284493, 107.6543971]","[2530831578, 22.1276652, 107.6546553]"
576,247102299,"[[7450881489, 13.7043828, 121.0561209], [7450881453, 13.7047846, 121.0559303], [7450881454, 13.7052875, 121.0556445], [7450881455, 13.7055771, 121.055152], [7450881456, 13.7056766, 121.0545764], [7450881457, 13.7055865, 121.053938], [4448778343, 13.7053314, 121.0534177], [4448778341, 13.6262392, 120.9706467], [378751167, 13.5098766, 120.903514], [378751171, 13.5076487, 120.9026856], [1138738343, 13.5057062, 120.9033563], [378751163, 13.5072878, 120.9011157], [1912800959, 13.5072944, 120.9001382], [1912800957, 13.5070737, 120.899188], [378751176, 13.5064002, 120.8985408], [378751170, 13.5055507, 120.8982554], [378751156, 13.5034394, 120.8987126], [378751153, 13.5032867, 120.8987959], [378751158, 13.5039064, 120.8963506], [1912800955, 13.5037301, 120.894199], [1912800953, 13.503184, 120.8920128], [1912800951, 13.5024819, 120.8900873], [378751152, 13.5014185, 120.8880531], [4876356300, 13.4997359, 120.8855357], [378751160, 13.5019538, 120.8871759], [4448778342, 13.6299928, 120.9588021], [4448778344, 13.7054953, 121.0534368], [7450881452, 13.7057876, 121.053916], [7450881451, 13.7057508, 121.0545659], [7450881450, 13.70571, 121.0551636], [7450881449, 13.7053583, 121.0557488], [7450881448, 13.7048003, 121.0559651], [7450881489, 13.7043828, 121.0561209]]","[7450881489, 13.7043828, 121.0561209]","[7450881489, 13.7043828, 121.0561209]"
577,248615187,"[[653969115, 7.4959795, 99.0732431], [2553823260, 7.4847671, 99.0680782], [4728047885, 7.4430205, 99.094314], [4728047886, 7.4357863, 99.2156786], [1004190876, 7.4054145, 99.2164092]]","[653969115, 7.4959795, 99.0732431]","[1004190876, 7.4054145, 99.2164092]"
578,250157904,"[[21834665, 14.5916016, 120.985703], [21834609, 14.5918129, 120.9853583], [21834255, 14.5922912, 120.9847494], [21834700, 14.5932632, 120.9837548], [2566613676, 14.5940748, 120.9831481], [30119351, 14.5947242, 120.9827719]]","[21834665, 14.5916016, 120.985703]","[30119351, 14.5947242, 120.9827719]"
579,250168538,"[[323064357, 14.5894544, 121.0128549], [21834414, 14.5901854, 121.014488]]","[323064357, 14.5894544, 121.0128549]","[21834414, 14.5901854, 121.014488]"
580,250174798,"[[2566695803, 14.5958886, 121.0013703], [454228724, 14.5959986, 121.0008447], [30119344, 14.5962594, 121.0001814], [21834599, 14.5965586, 120.9995656]]","[2566695803, 14.5958886, 121.0013703]","[21834599, 14.5965586, 120.9995656]"
581,252136989,"[[2385221516, 10.9537372, 105.079885], [4804059308, 10.9535933, 105.0800768], [9442517102, 10.9535532, 105.0802877], [9442517103, 10.9540511, 105.0818311], [4804059309, 10.9540513, 105.0820639], [7401615662, 10.9539717, 105.0823435]]","[2385221516, 10.9537372, 105.079885]","[7401615662, 10.9539717, 105.0823435]"
582,253746973,"[[2596307724, 19.9561281, 102.2398525], [2596307730, 19.9561101, 102.2415242]]","[2596307724, 19.9561281, 102.2398525]","[2596307730, 19.9561101, 102.2415242]"
583,253746975,"[[2596307617, 20.0737536, 102.1846441], [2596307834, 20.0718402, 102.1838956]]","[2596307617, 20.0737536, 102.1846441]","[2596307834, 20.0718402, 102.1838956]"
584,253746977,"[[3095048182, 19.8936543, 102.1355616], [2596307722, 19.8953784, 102.1354058], [2596307720, 19.8999081, 102.1419074], [7241872477, 19.9074565, 102.1541933], [2596307716, 19.9145151, 102.1656825], [2596307715, 19.9246424, 102.177098], [2596307713, 19.9310574, 102.1892001], [2596307711, 19.9331956, 102.1979978], [2596307710, 19.9335991, 102.2047784], [2596307708, 19.9356163, 102.2111299], [2596307706, 19.9455405, 102.2213437], [2596307704, 19.9507041, 102.2302272], [2596307572, 19.9530841, 102.2383382], [2596307568, 19.9550809, 102.2397973], [2596307724, 19.9561281, 102.2398525], [2596307557, 19.9611921, 102.2401192], [2596307553, 19.963935, 102.2399905], [2596307551, 19.9694812, 102.2395828], [2596307549, 19.9724256, 102.2393038], [2596307548, 19.9737566, 102.2388747], [2596307546, 19.9756523, 102.2378018], [2596307545, 19.977911, 102.2356989], [2596307543, 19.9789395, 102.2346904], [2596307541, 19.9806133, 102.2340252], [2596307536, 19.9818635, 102.2339609], [2596307534, 19.9842229, 102.2344329], [2596307532, 19.9872679, 102.2357204], [2596307530, 19.9903532, 102.2367289], [2596307529, 19.9929343, 102.2370722], [2596307525, 19.9955153, 102.2369864], [2596307524, 19.9979955, 102.2362783], [2596307523, 19.9994473, 102.2351196], [2596307928, 20.0006782, 102.2335574], [2596307926, 20.0012448, 102.2316531], [2596307736, 20.0014353, 102.2306716], [2596307920, 20.0016048, 102.2297981], [2596307919, 20.0019899, 102.2286436], [2596307917, 20.0024516, 102.2276952], [2596307852, 20.0037622, 102.2267511], [2596307842, 20.0064842, 102.2254851], [2596307830, 20.0109805, 102.2242405], [2596307827, 20.0145895, 102.2229101], [2596307748, 20.017775, 102.2221162], [2596307747, 20.0207185, 102.221215], [2596307712, 20.0227951, 102.220936], [2596307703, 20.0265651, 102.2211292], [2596307611, 20.0306576, 102.2212579], [2596307608, 20.0327541, 102.2208717], [2596307540, 20.0353748, 102.2200563], [2596307519, 20.0360199, 102.219434], [2596307509, 20.0374109, 102.2176745], [2596307929, 20.0413821, 102.2155931], [2596307924, 20.0439422, 102.2147133], [2596307508, 20.0483971, 102.2128465], [2596307923, 20.0495662, 102.2125461], [2596307745, 20.0509167, 102.2116062], [2596307646, 20.0515819, 102.2104647], [2596307645, 20.0519447, 102.2097995], [2596307643, 20.0529929, 102.2087266], [2596307640, 20.0554722, 102.2061302], [2596307637, 20.0584956, 102.2018173], [2596307633, 20.0610756, 102.1976759], [2596307632, 20.063595, 102.1949937], [2596307630, 20.0669005, 102.1922042], [2596307628, 20.0687144, 102.1909168], [2596307627, 20.0708911, 102.189801], [2596307624, 20.0733903, 102.1887925], [2596307623, 20.0740352, 102.1884062], [2596307621, 20.0745995, 102.187226], [2596307622, 20.0745995, 102.1860459], [2596307618, 20.0739344, 102.1850803], [2596307617, 20.0737536, 102.1846441], [2596307616, 20.0738851, 102.184267], [2596307615, 20.0741964, 102.1838572], [2596307613, 20.0747809, 102.1827628], [2596307610, 20.075184, 102.1811535], [2596307609, 20.0756475, 102.1789648], [2596307571, 20.0765141, 102.1778705], [2596307570, 20.0780257, 102.1773555], [2596307569, 20.0796783, 102.1770122], [2596307567, 20.0811898, 102.1756389], [2596307566, 20.0841321, 102.1710684], [2596307565, 20.0850994, 102.1690299], [2596307564, 20.0856637, 102.1668627], [2596307563, 20.0857645, 102.1648028], [2596307562, 20.0852012, 102.161008], [2596307561, 20.0851196, 102.1604254], [2596307560, 20.0850591, 102.1591165], [2596307559, 20.0857242, 102.1565845], [2596307558, 20.0884044, 102.1521857], [2596307556, 20.0894725, 102.1479156], [2596307555, 20.0900771, 102.1443322], [2596307554, 20.0900771, 102.1425297], [2596307552, 20.0885858, 102.1305563], [2596288255, 20.0895076, 102.1304881]]","[3095048182, 19.8936543, 102.1355616]","[2596288255, 20.0895076, 102.1304881]"
585,253746980,"[[2596307736, 20.0014353, 102.2306716], [2596307735, 20.0028962, 102.2315863]]","[2596307736, 20.0014353, 102.2306716]","[2596307735, 20.0028962, 102.2315863]"
586,253746982,"[[2596307562, 20.0852012, 102.161008], [2596307740, 20.0860264, 102.160876]]","[2596307562, 20.0852012, 102.161008]","[2596307740, 20.0860264, 102.160876]"
587,254487911,"[[5171446743, 1.2628182, 103.8205143], [5171446744, 1.2627776, 103.8205612], [624979658, 1.26219, 103.8205432], [2603026864, 1.2617855, 103.8204259], [2603026865, 1.2614177, 103.8201675], [2603026866, 1.261219, 103.8193324], [2603026867, 1.2611395, 103.8062498], [2603026868, 1.2603344, 103.8051364], [6760533516, 1.2402137, 103.7835296], [6760533514, 1.2378892, 103.7827727], [6760533515, 1.2352404, 103.7825564], [6760533513, 1.2327538, 103.7829889], [6760533520, 1.2303212, 103.7840163], [2603028241, 1.2074548, 103.8052658], [6760533517, 1.2041572, 103.8070501], [6760533518, 1.1997785, 103.8083477], [6760533519, 1.1952376, 103.8088884], [2603028242, 1.190913, 103.80851], [6760533527, 1.1848714, 103.8055652], [6760533526, 1.1786383, 103.8016555], [2603028240, 1.1717714, 103.7955268], [2603026872, 1.0971379, 103.7215946], [7083866749, 1.0785022, 103.6861635], [7083866751, 1.0660713, 103.6648708], [6760533530, 0.9874233, 103.4512019], [6760533529, 0.9860413, 103.4468778], [2603026879, 0.9855227, 103.4424308], [2603026881, 0.986218, 103.4382508], [2603026882, 0.9871814, 103.4368301], [5874695302, 0.9879361, 103.4363477]]","[5171446743, 1.2628182, 103.8205143]","[5874695302, 0.9879361, 103.4363477]"
588,255026321,"[[1656008710, 14.0115831, 99.5320083], [2607787920, 14.0110367, 99.5304663]]","[1656008710, 14.0115831, 99.5320083]","[2607787920, 14.0110367, 99.5304663]"
589,255274810,"[[1218765469, 11.8039344, 102.4883241], [2609804001, 11.8026106, 102.4906604], [2609803995, 11.7985833, 102.503529], [2609803988, 11.781934, 102.5425567], [2609803986, 11.7658783, 102.5630576], [2609803984, 11.7505651, 102.5715617], [2609803982, 11.7357975, 102.5736709], [2609803980, 11.724758, 102.5715233], [2609803978, 11.7185547, 102.569322], [2609803976, 11.7133501, 102.5679797], [2609803974, 11.7085648, 102.5686086], [2609803972, 11.7074867, 102.5696716], [776288678, 11.7073508, 102.5707545]]","[1218765469, 11.8039344, 102.4883241]","[776288678, 11.7073508, 102.5707545]"
590,255274811,"[[9137422924, 12.0362894, 102.5881279], [2609804031, 11.8332362, 102.5389342], [2609804017, 11.8099408, 102.5186606], [2609804008, 11.8043723, 102.5081364], [2609804003, 11.8036763, 102.4987499], [1218765469, 11.8039344, 102.4883241]]","[9137422924, 12.0362894, 102.5881279]","[1218765469, 11.8039344, 102.4883241]"
592,255274813,"[[776289058, 11.9054012, 102.4023743], [2609804054, 11.9070545, 102.414231], [2609804050, 11.903454, 102.4249128], [2609804045, 11.8898343, 102.4355416], [2609804042, 11.8641125, 102.4400852], [2609804035, 11.8422213, 102.437401], [2609804021, 11.8191023, 102.4395483], [2609804015, 11.8068531, 102.4420281], [2609804007, 11.8041821, 102.4459057], [2609803997, 11.8023725, 102.451305], [2609803999, 11.8024162, 102.4543471], [2609804005, 11.8038832, 102.4571879], [2609804013, 11.8059633, 102.459201], [2609803948, 11.8130279, 102.4622075]]","[776289058, 11.9054012, 102.4023743]","[2609803948, 11.8130279, 102.4622075]"
593,255274815,"[[2609803948, 11.8130279, 102.4622075], [7241913999, 11.7878888, 102.4856064], [7241913998, 11.7760957, 102.5544347], [7241913997, 11.7513724, 102.5743338], [7241913996, 11.7361205, 102.5746274], [7241913995, 11.7246582, 102.5724248], [7241913994, 11.71332, 102.5686624], [7241913993, 11.708323, 102.5693923], [776288678, 11.7073508, 102.5707545]]","[2609803948, 11.8130279, 102.4622075]","[776288678, 11.7073508, 102.5707545]"
594,255274816,"[[2223926452, 12.1753402, 102.3868622], [2609804123, 12.174397, 102.3866734], [2609804118, 12.1715541, 102.3860473], [2609804113, 12.168582, 102.3863465], [2609804107, 12.0905256, 102.4118451], [2609804102, 12.0487075, 102.4280326], [2609804089, 11.9816387, 102.4573911], [2609804085, 11.9719281, 102.4591428], [2609804077, 11.9635501, 102.4597267], [2609804073, 11.9555526, 102.4593375], [2609804069, 11.9456506, 102.4585589], [2609804065, 11.9376527, 102.4566125], [2609804055, 11.910818, 102.4556458], [2609804048, 11.8909647, 102.4558968], [2609804037, 11.8498277, 102.4599194], [2609804033, 11.838509, 102.4617209], [2609804029, 11.8322589, 102.4642853], [2609804025, 11.8282233, 102.466548], [776289006, 11.8254968, 102.4693581]]","[2223926452, 12.1753402, 102.3868622]","[776289006, 11.8254968, 102.4693581]"
595,255274817,"[[2223926452, 12.1753402, 102.3868622], [2609804121, 12.174354, 102.3868838], [2609804116, 12.1714541, 102.3867581], [2609804110, 12.1685787, 102.3873741], [2609804105, 12.0899912, 102.4197873], [2609804091, 11.9820481, 102.4614475], [2609804083, 11.9714747, 102.4635808], [2609804075, 11.9629183, 102.4633674], [2609804061, 11.930638, 102.4627274], [2609804052, 11.9037812, 102.4698384], [2609804039, 11.8557664, 102.4984245], [2609804027, 11.830155, 102.5167709], [2609804023, 11.8212124, 102.5196569], [2609804019, 11.8116768, 102.5173814], [2609804012, 11.80583, 102.5075682], [2609804010, 11.8046467, 102.4988929], [1218765469, 11.8039344, 102.4883241]]","[2223926452, 12.1753402, 102.3868622]","[1218765469, 11.8039344, 102.4883241]"
596,255983054,"[[2537447277, 20.2068094, 100.4548344], [2616868888, 20.2060404, 100.4519739], [5286790555, 20.2052238, 100.4504207]]","[2537447277, 20.2068094, 100.4548344]","[5286790555, 20.2052238, 100.4504207]"
597,256013741,"[[2617158582, 14.7074143, 106.4951638], [5787662658, 14.7067253, 106.4955006]]","[2617158582, 14.7074143, 106.4951638]","[5787662658, 14.7067253, 106.4955006]"
598,256013742,"[[2617158584, 15.1625773, 106.8103686], [2383872645, 15.1621078, 106.8094197]]","[2617158584, 15.1625773, 106.8103686]","[2383872645, 15.1621078, 106.8094197]"
599,256129863,"[[2618254340, 11.7827694, 105.0123842], [4793447113, 11.782905, 105.0132043], [4793447114, 11.7803358, 105.0216302], [1736835809, 11.7802986, 105.0220361]]","[2618254340, 11.7827694, 105.0123842]","[1736835809, 11.7802986, 105.0220361]"
600,256549559,"[[303340779, 12.626604, 101.4424062], [2622028425, 12.626405, 101.4423444], [2622028424, 12.6256555, 101.4426644], [2622028423, 12.6249568, 101.4442405], [2622028422, 12.6249049, 101.4463844], [2622028421, 12.6244742, 101.4476043], [2622028420, 12.6136316, 101.4517908], [2622028419, 12.6017948, 101.4562035], [2622028418, 12.5893615, 101.4610971], [2622028417, 12.5823378, 101.4631281], [2622028416, 12.575717, 101.4638321], [2478263464, 12.5749424, 101.4634933]]","[303340779, 12.626604, 101.4424062]","[2478263464, 12.5749424, 101.4634933]"
601,256603437,"[[2622527123, 24.570903, 113.5850642], [2622527118, 24.5707587, 113.5852444], [2622527116, 24.5707321, 113.5855732], [2622527133, 24.5712504, 113.5876407], [2622527136, 24.5715627, 113.5880133], [2622527138, 24.5720358, 113.5881776]]","[2622527123, 24.570903, 113.5850642]","[2622527138, 24.5720358, 113.5881776]"
602,257395500,"[[5420634031, 14.9453979, 106.8833748], [2629380825, 14.9454032, 106.8817651]]","[5420634031, 14.9453979, 106.8833748]","[2629380825, 14.9454032, 106.8817651]"
